iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550787597119	0	practice	1	leader	B1	human	{"safe":["B2","B3"],"unsafe":[]}	7553	rows	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550787632973	2	random	1	leader	B3	human	{"safe":["A3","B1","B2"],"unsafe":[]}	6983	columns	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550787647172	2	random	2	leader	C1	human	{"safe":["A3","B1","B2","A1"],"unsafe":["B3"]}	21182	columns	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550787696023	4	random	1	leader	B1	human	{"safe":["B2","B3","C2","C3"],"unsafe":[]}	7896	columns	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550787712311	4	random	2	leader	A3	human	{"safe":["B2","B3","C2","C3","C1"],"unsafe":["B1"]}	24184	columns	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550787743977	6	blocked	1	leader	A2	human	{"safe":["A3"],"unsafe":[]}	11490	rows	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550787752905	6	blocked	2	leader	B2	human	{"safe":["A3"],"unsafe":["A2"]}	20418	rows	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550787765513	6	blocked	3	leader	B1	human	{"safe":["A3","B2"],"unsafe":["A2"]}	33026	rows	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550787793506	8	pragmatic	1	leader	B2	human	{"safe":["A2"],"unsafe":[]}	5649	columns	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550787818267	10	random	1	leader	A1	human	{"safe":["A3"],"unsafe":[]}	3979	rows	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550787859478	12	random	1	leader	A3	human	{"safe":["A1","C2"],"unsafe":[]}	6810	rows	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550787892784	14	empty	1	leader	A1	human	{"safe":[],"unsafe":[]}	4049	rows	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550787904335	14	empty	2	leader	B3	human	{"safe":["A1","B1"],"unsafe":[]}	15600	rows	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550787964426	16	random	1	leader	B3	human	{"safe":["B1","B2","C2"],"unsafe":[]}	5207	rows	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550787973745	16	random	2	leader	C3	human	{"safe":["B1","B2","C2","C1"],"unsafe":["B3"]}	14528	rows	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550788040724	18	random	1	leader	B3	human	{"safe":["A2"],"unsafe":[]}	4756	columns	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550788053357	18	random	2	leader	B1	human	{"safe":["A2","B3"],"unsafe":["C3"]}	17389	columns	question
testing	8604-b8709f26-d152-4ed3-86aa-4db533b57f66	1550788063238	18	random	3	leader	C2	human	{"safe":["A2","B3","B1","B2"],"unsafe":["C3"]}	27270	columns	question
